ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
11743697,7578,10525,14960.41533,59,BAT2558388,16.88419076,F,A2,MORTGAGE,45428.60966,Not Verified,Debt consolidation,13.75358778,0,3412,61.77960798,18,w,49.72794361,0.01598846,0.607688153,0.302432413,0,INDIVIDUAL,112,28,218779,13956,1
11488255,6601,25295,21957.17825,58,BAT4694572,7.958942799,C,C1,MORTGAGE,75882.60081,Source Verified,Debt consolidation,24.34354471,0,433,29.0004009,40,f,260.5014783,0.054963689,1.693933153,0.939063058,0,INDIVIDUAL,50,19,205590,4347,1
15913940,19465,12756,12201.05807,59,BAT1586599,6.578419953,A,D3,MORTGAGE,76165.37135,Source Verified,Debt Consolidation,26.98124202,0,9472,79.65657469,26,w,4937.612707,0.026656687,0.279268374,0.318697736,0,INDIVIDUAL,78,21,85693,14540,1
48580512,6210,25659,16622.92875,59,BAT2522922,9.606596982,D,B1,RENT,37285.93511,Source Verified,Debt Consolidation,25.89652442,0,16984,14.49938952,17,w,2187.908319,0.027697363,1.6992047,0.765007088,0,INDIVIDUAL,12,40,71174,9595,1
49722397,5461,22412,24970.69123,58,BAT5924421,13.90477919,F,D5,MORTGAGE,58426.38171,Not Verified,Credit card refinancing,10.98224991,0,11980,39.11226257,21,w,2040.983451,0.028808072,0.763138301,1.011395154,0,INDIVIDUAL,92,29,683436,6127,1
8280472,19728,4279,6150.95181,59,BAT224923,15.06721487,B,C2,MORTGAGE,48518.05329,Source Verified,Credit card refinancing,22.88889052,0,2697,55.98992245,24,w,429.5769617,0.010058092,3.685421652,0.152239566,0,INDIVIDUAL,27,31,88175,10203,1
31879594,7826,8305,22346.02069,58,BAT2252229,8.873199062,C,B4,OWN,43267.59046,Source Verified,Debt consolidation,10.10819932,0,2127,54.30261439,10,f,1575.538244,0.054340485,1.123464774,0.925790659,0,INDIVIDUAL,89,44,65875,11678,1
4081851,16944,20719,21733.47972,59,BAT2803411,6.870087642,E,C2,RENT,51377.94621,Source Verified,Debt consolidation,38.31692548,1,1224,40.83848702,17,f,537.779306,0.039229856,0.926206218,0.898290356,0,INDIVIDUAL,112,38,326667,48306,1
3867830,29430,6102,26438.14096,59,BAT2575549,13.30752949,B,F4,MORTGAGE,222067.8376,Source Verified,Credit card refinancing,35.26057877,0,1627,40.98301336,38,f,2666.893431,0.051077665,723.9066262,0.928939384,0,INDIVIDUAL,129,29,7745,25693,1
57352255,6262,8570,10749.04035,59,BAT1467036,12.63115819,C,F4,MORTGAGE,84530.95138,Not Verified,Debt consolidation,34.61390707,1,103,10.09323339,24,f,42.16787575,0.029761172,4.217937098,1.116654993,0,INDIVIDUAL,77,27,114053,1505,1
36253539,11102,25381,10365.91089,59,BAT5629144,13.21119915,E,B3,RENT,76865.30966,Source Verified,Debt consolidation,30.44710744,0,3696,25.38266801,22,w,352.9297025,0.01791706,4.619553598,0.019136323,0,INDIVIDUAL,103,55,31909,88713,1
10178264,27764,5766,34585.23264,59,BAT1766061,10.61046651,B,D2,MORTGAGE,109134.0734,Source Verified,Debt consolidation,33.68000767,0,7391,56.94234448,24,w,3223.325197,0.069212138,4.040616272,1.205911393,0,INDIVIDUAL,130,30,331993,20868,1
3333835,4531,10290,9206.682174,36,BAT3726927,6.455152935,C,C2,MORTGAGE,90332.99273,Source Verified,Credit card refinancing,19.99747139,0,11682,73.854793,24,w,721.3235663,0.060356657,1.206306896,1.623468032,0,INDIVIDUAL,17,30,24462,47233,1
8489842,31615,10147,8367.058695,58,BAT5525466,8.184056056,A,B2,MORTGAGE,66304.36017,Source Verified,Credit card refinancing,24.3413253,0,28115,38.93904553,22,w,2264.425517,0.063033278,0.446110018,1.327286647,0,INDIVIDUAL,153,55,35957,53297,1
17580513,32717,7780,25057.05126,59,BAT1930365,15.29749398,C,C1,RENT,234421.7593,Verified,Credit card refinancing,29.61082622,0,5876,62.35954604,5,f,4541.113711,0.069134216,4.374396992,1.316705399,0,INDIVIDUAL,119,52,261440,12975,1
1746281,5203,31476,13122.18454,59,BAT2078974,16.2775803,C,D5,RENT,83626.74325,Verified,Debt Consolidation,15.79148553,0,12007,53.9983757,10,f,1091.790859,0.009159443,0.114968538,1.248178414,0,INDIVIDUAL,143,37,109100,1629,1
1500858,9709,3513,9711.341237,59,BAT4271519,13.99736443,D,F1,RENT,71223.49404,Not Verified,Credit card refinancing,9.828915148,0,2992,50.06626436,26,f,980.1342061,0.003233351,8.24659343,1.181268744,0,INDIVIDUAL,127,36,135605,10513,1
9754137,29971,26489,15727.2767,59,BAT1467036,6.288960389,C,C4,MORTGAGE,63249.74128,Source Verified,Personal Loan,22.66772389,2,6580,83.92206566,33,w,7115.264387,0.106076781,4.462630339,0.121059868,0,INDIVIDUAL,12,46,290383,13250,1
57036452,15455,9560,12906.7394,59,BAT5924421,13.84279818,B,E2,RENT,63846.61951,Source Verified,Credit card refinancing,22.61750146,0,1695,95.41939216,31,f,214.5656089,0.005842929,6.058341059,0.434651001,0,INDIVIDUAL,103,27,98582,5988,1
63349815,4172,33061,9067.323101,59,BAT4694572,16.98784584,A,C1,MORTGAGE,55813.88722,Not Verified,Debt consolidation,9.376640229,1,12538,42.15774086,20,f,1798.847056,0.028967457,3.107777141,0.559101468,0,INDIVIDUAL,83,30,21442,24814,1
1742897,19773,6337,6812.697927,58,BAT5489674,8.850471912,D,B4,MORTGAGE,31164.70074,Source Verified,Credit card refinancing,13.58318106,0,9785,12.24832303,11,f,1173.791147,0.026436402,5.036859353,0.736331124,0,INDIVIDUAL,119,37,58607,8306,1
5619899,11574,9959,30622.55405,59,BAT3873588,5.488187907,A,G5,RENT,53556.23065,Source Verified,Debt consolidation,27.38226663,0,3300,61.02346002,10,w,212.2921333,0.021051313,4.874743677,0.966503408,0,INDIVIDUAL,77,376,230070,2691,1
2540934,15949,9982,16859.7752,58,BAT4722912,6.555824442,B,A5,RENT,81052.51489,Verified,Credit card refinancing,23.22252806,0,6454,94.92907449,21,f,2781.989365,0.06132396,1.437496512,0.058144602,0,INDIVIDUAL,74,36,71222,21840,1
3277762,4411,8561,5954.948109,58,BAT5525466,12.98784657,A,C1,MORTGAGE,84324.22873,Not Verified,Credit card refinancing,10.19430968,0,11183,23.7831773,15,w,302.6036947,37.024521,1.797912588,1.556255101,0,INDIVIDUAL,32,22,42751,13451,1
3173849,21260,10209,11094.94238,58,BAT4271519,13.32345404,C,D2,RENT,74823.68448,Source Verified,Credit card refinancing,36.2732386,2,1922,63.92868147,35,f,305.5070128,0.085920593,4.255249328,0.04939012,0,INDIVIDUAL,101,37,277649,19379,1
2501631,15415,16004,18594.38497,59,BAT3873588,6.505956831,C,A3,RENT,59457.72082,Source Verified,Home improvement,29.5723072,0,1739,29.60591281,5,w,2823.36413,0.008490183,1.893204461,1.531402851,0,INDIVIDUAL,64,461,86929,8856,1
13334053,19781,22961,10068.32425,59,BAT2428731,6.281697873,E,B4,MORTGAGE,142124.7526,Verified,Home improvement,32.44571153,0,2219,43.10036946,23,w,146.9628957,0.078477177,1.246935789,0.712447326,0,INDIVIDUAL,47,6,26095,18639,1
7214796,19088,21793,29485.41918,59,BAT5849876,14.36616816,C,B4,OWN,56278.55581,Verified,Debt consolidation,24.47851136,0,13825,59.8022121,17,f,2715.420802,0.076604331,2.552762187,1.113190935,0,INDIVIDUAL,30,43,52044,71619,1
3520498,17906,30600,8320.749618,58,BAT2136391,24.06076003,C,C2,OWN,99383.27349,Verified,Credit card refinancing,38.55323094,0,3149,58.73406545,11,f,1566.878895,0.027426663,0.258011565,0.57207148,0,INDIVIDUAL,29,44,6804,1886,1
6425491,11592,31557,8036.653924,59,BAT5547201,11.62139983,B,B5,RENT,87287.06878,Source Verified,Debt consolidation,27.52955856,0,4453,41.43992525,17,f,2299.489526,0.110631245,4.55860191,1.337893671,0,INDIVIDUAL,53,31,267846,73947,1
43177979,8810,7857,15038.28781,58,BAT2575549,10.87190044,C,D5,MORTGAGE,31293.22354,Source Verified,Credit card refinancing,19.45930069,0,246,46.36332725,29,f,1864.143334,0.078035814,5.700741674,1.184926539,0,INDIVIDUAL,21,41,70271,21863,1
43153191,9961,11187,23362.36167,59,BAT5629144,9.723266426,B,B2,MORTGAGE,137338.6498,Verified,Debt Consolidation,14.15160084,0,11152,78.76281975,24,f,963.9673899,0.081957883,1.379730194,0.166539233,0,INDIVIDUAL,7,15,97480,12217,1
2306492,29261,10747,26011.60348,59,BAT224923,8.752844836,C,C5,RENT,29180.95536,Source Verified,Debt Consolidation,34.55651589,1,1489,67.7324004,31,f,1911.161546,0.079915338,1.460734208,0.789994931,0,INDIVIDUAL,54,45,31602,10226,1
2827542,24211,20886,14357.79422,59,BAT4808022,10.13731865,D,A1,MORTGAGE,31896.25518,Verified,Debt consolidation,30.05465388,0,6055,83.19783733,15,w,2613.972487,0.097919596,0.117039787,0.625571993,0,INDIVIDUAL,40,18,87080,12179,1
2120589,19583,28262,12378.20457,59,BAT5525466,5.895801326,C,D4,RENT,54051.34149,Source Verified,Home Improvement Loan,11.69906519,0,1314,17.79990263,11,f,191.8638474,0.02554336,1.457841189,0.054648942,0,INDIVIDUAL,45,29,218449,96175,1
40443596,11328,16903,10668.48898,59,BAT2522922,11.29622134,B,A3,OWN,81418.82048,Source Verified,Debt consolidation,17.78048869,0,2961,35.54349315,29,w,997.6725565,0.00858519,0.720647136,0.03210744,0,INDIVIDUAL,13,55,135961,12527,1
36438522,31700,29107,6382.752648,59,BAT1586599,15.21596713,B,B5,MORTGAGE,24871.74866,Source Verified,Credit card refinancing,26.51383697,0,10529,69.16557675,19,w,2341.092242,40.83360615,7.804116666,0.939350806,0,INDIVIDUAL,92,29,29468,5185,1
4703855,11613,19186,9722.511339,59,BAT1930365,5.922235322,F,D5,MORTGAGE,79709.72281,Source Verified,Credit card refinancing,7.373544084,0,5828,72.20259861,13,w,523.1952801,8.31E-05,0.884514118,1.199776071,0,INDIVIDUAL,121,23,227793,34656,1
9752921,30651,23803,17205.62698,59,BAT2078974,6.226838673,E,D1,MORTGAGE,59713.09862,Source Verified,Credit card refinancing,31.25075156,1,5001,62.80968985,26,w,2509.400739,0.035022331,500.8831243,0.298519703,0,INDIVIDUAL,127,48,13510,69943,1
3232994,10396,26114,11474.53552,59,BAT5525466,8.955123042,A,B3,RENT,88720.08491,Verified,Debt consolidation,21.31438889,0,4612,12.28744143,24,w,4901.982797,0.049204738,2.755495452,1.128878283,0,INDIVIDUAL,60,22,50177,1195,1
2924618,20974,5970,11987.66482,59,BAT1104812,16.48525968,C,E3,RENT,85291.40186,Source Verified,Credit card refinancing,37.75375354,0,724,72.59078774,18,f,4138.414379,0.052327208,4.230707616,0.245386909,0,INDIVIDUAL,65,56,93094,7280,1
9062037,16517,9065,11715.56121,59,BAT2575549,9.697769384,B,B5,RENT,38968.29541,Verified,Debt Consolidation,37.58120763,0,6137,87.793901,27,f,1754.407547,0.057295866,7.057125384,0.447303464,0,INDIVIDUAL,104,29,90717,11863,1
24844379,17818,11284,5665.427425,58,BAT2575549,15.12262319,C,A2,MORTGAGE,106078.2828,Source Verified,Debt consolidation,22.6075123,1,12932,50.95845987,22,w,1047.937182,0.024116792,3.935616358,1.081505395,0,INDIVIDUAL,51,47,34440,7698,1
46545115,6098,24686,11920.81809,58,BAT1780517,13.24681856,E,C4,MORTGAGE,57917.12315,Source Verified,Credit card refinancing,29.40475758,1,5914,90.88672673,9,f,801.6961617,0.012789197,1.719058945,0.107369632,0,INDIVIDUAL,78,54,539046,32705,1
5308555,24183,10323,6431.11941,59,BAT3193689,11.01843133,C,D1,MORTGAGE,95963.41755,Verified,Debt consolidation,16.89519535,0,10114,41.81584957,19,w,4561.165696,0.058724479,1.303291687,0.798201352,0,INDIVIDUAL,73,57,24466,23315,1
7790671,16000,21994,11646.85314,58,BAT4694572,8.911181311,A,B1,RENT,84518.967,Source Verified,Credit card refinancing,25.47597889,0,14582,56.18924871,36,f,568.1680409,0.01506835,6.866547446,0.548877311,0,INDIVIDUAL,6,36,158820,24139,1
33826721,15528,31569,9743.998283,59,BAT2333412,11.90897561,C,C5,OWN,65996.1675,Source Verified,Credit card refinancing,38.40942032,0,3140,71.72110936,20,w,239.0335465,0.003484101,5.691554866,0.686102449,0,INDIVIDUAL,35,38,86240,86673,1
17487524,16921,9473,23942.95917,59,BAT1930365,9.613650222,B,D1,MORTGAGE,52495.1384,Verified,Debt consolidation,19.9550409,0,1160,80.55436744,16,f,771.3208649,0.0576397,9.074052455,0.985165398,0,INDIVIDUAL,15,13947,32276,67152,1
6385575,27354,16167,12305.74934,59,BAT2803411,5.851131299,A,B4,MORTGAGE,45117.39124,Not Verified,Credit card refinancing,28.41854355,0,48130,77.35883629,5,f,275.1329178,0.035244767,0.898478617,1.122865781,0,INDIVIDUAL,40,24,60044,13545,1
39365282,5605,10815,15301.25072,59,BAT2333412,9.565025805,B,A4,MORTGAGE,30130.49459,Verified,Debt Consolidation,18.7525015,0,7214,89.48768392,23,w,1905.074809,0.024308495,8.64758893,1.087212186,0,INDIVIDUAL,28,31,140887,13931,1
19766962,16021,13933,13156.12769,36,BAT2333412,5.493730578,E,D4,OWN,80867.50085,Verified,payoff,38.78663423,1,15872,74.39382368,18,w,279.3058771,0.008900932,3.089834533,0.68625233,0,INDIVIDUAL,88,41,62698,48680,1
9200671,6318,5625,5618.137646,59,BAT2428731,19.36020567,D,E1,MORTGAGE,62219.7947,Source Verified,Home improvement,34.61358301,0,6409,81.00688253,9,w,1959.89987,0.020369616,5.08933525,0.469439865,0,INDIVIDUAL,135,45,165550,52015,1
7141478,10847,9770,6739.406061,36,BAT1104812,11.44251454,B,A4,MORTGAGE,93140.42778,Source Verified,Debt consolidation,15.16146185,0,11031,86.54438361,15,f,2514.063008,0.033420706,4.035617994,1.257666522,0,INDIVIDUAL,137,1030,40239,27662,1
38867700,12386,11164,7686.285619,59,BAT1780517,11.10088468,B,D5,MORTGAGE,55821.67469,Source Verified,Credit card refinancing,17.66882463,0,1370,89.72028605,8,w,1220.791017,0.044669803,3.34052496,0.755536243,0,INDIVIDUAL,86,15,756016,2643,1
35322598,25108,6550,8071.44942,58,BAT1184694,10.41152335,G,C5,MORTGAGE,80167.31105,Source Verified,Credit card refinancing,32.60277044,0,12866,85.33540261,35,w,94.94857175,0.042960649,5.725104594,0.702646918,0,INDIVIDUAL,50,25,161225,7777,1
17688581,11632,30212,20065.39614,59,BAT2252229,15.71219635,A,C4,MORTGAGE,76695.39062,Source Verified,Credit card refinancing,19.63192042,0,3032,45.07478443,14,w,1007.51594,0.03803287,2.95614254,1.299278498,0,INDIVIDUAL,48,25,42735,22259,1
5806297,12744,8886,9883.320498,58,BAT2333412,10.3115589,B,C4,MORTGAGE,73104.6668,Not Verified,Credit card refinancing,25.19246898,0,203,87.78613169,28,f,2359.538794,0.095380966,5.828576693,1.468350429,0,INDIVIDUAL,158,49,687664,8968,1
38436187,31944,8989,5190.719736,58,BAT1586599,18.34861527,E,A4,RENT,101903.1945,Not Verified,Credit card refinancing,15.93002888,0,7928,91.7143072,12,w,3320.5608,0.032979906,0.764102987,0.648495794,0,INDIVIDUAL,12,28,254200,11535,1
18880898,16297,20278,10663.45211,59,BAT4694572,19.8017766,B,B5,RENT,129531.572,Verified,Debt consolidation,19.90108367,0,6999,69.90786612,21,w,475.6429419,0.068254222,1.26263023,0.719715796,0,INDIVIDUAL,16,41,16219,44435,1
4957578,26715,16722,25457.19951,58,BAT2252229,6.523912434,D,D4,MORTGAGE,202542.0625,Source Verified,Credit card refinancing,25.1537833,2,7805,44.25840737,18,f,518.6159159,0.005743279,0.163616618,1.52940471,0,INDIVIDUAL,42,45,48273,12390,1
8290107,15650,12689,12359.56873,59,BAT5714674,14.34513269,A,D1,RENT,69350.61982,Source Verified,Credit card refinancing,19.54750406,0,22232,59.86436828,16,f,3276.308573,0.040644642,1.714403627,0.927477724,0,INDIVIDUAL,109,37,124070,11368,1
59362354,30235,5503,6792.231172,59,BAT2558388,18.31907003,B,F5,RENT,38190.29826,Verified,Credit card refinancing,18.23458719,0,15588,52.17216145,8,f,89.37162788,0.071240495,7.337671071,1.146798917,0,INDIVIDUAL,34,54,37998,2608,1
5448724,27951,8145,11208.1001,59,BAT1930365,10.26133176,F,B5,MORTGAGE,73829.37798,Not Verified,Credit card refinancing,27.98337046,0,21388,57.97691326,10,f,3386.065435,0.040357188,6.690882203,0.832804264,0,INDIVIDUAL,66,53,111563,18858,1
61949261,12521,31417,15408.33528,59,BAT1104812,11.06457528,C,D4,MORTGAGE,64535.0885,Verified,Debt consolidation,38.20512988,1,4296,57.64775767,8,f,424.4918683,0.013515322,1588.387645,1.311514968,0,INDIVIDUAL,77,56,179320,8416,1
47706588,20195,8170,6112.016941,59,BAT5849876,11.06206563,E,B5,RENT,53581.36217,Source Verified,Other,37.01068474,1,4845,64.72421525,13,f,5255.796851,0.010300783,1.580603468,0.872882847,0,INDIVIDUAL,53,32,176050,5083,1
9915019,34124,20445,6445.285211,58,BAT2803411,8.254219556,C,C1,MORTGAGE,28434.97245,Verified,Debt consolidation,35.37983983,0,10405,51.39895758,8,w,4312.805082,0.049973083,4.862964601,0.176788599,0,INDIVIDUAL,60,37,276868,6837,1
39252768,7158,25847,25964.74941,59,BAT2558388,14.5107349,B,D5,MORTGAGE,69074.43645,Source Verified,Credit card refinancing,22.90844263,0,2522,69.17456014,12,w,845.1860698,0.088305403,6.920443303,0.212903238,0,INDIVIDUAL,35,534,467216,43217,1
64058815,7419,31225,15660.29098,59,BAT4271519,9.451181862,A,A5,MORTGAGE,69352.02248,Verified,Debt consolidation,11.65610358,0,1101,28.67085727,17,w,2867.015752,0.047876528,3.692825524,0.517520984,1,INDIVIDUAL,83,22,129993,12548,1
34512907,15575,23760,16757.77528,59,BAT4808022,16.74333025,C,C1,MORTGAGE,52847.23782,Source Verified,Car financing,36.51509438,0,620,66.26874024,17,f,325.6154766,0.039429953,8.269263017,0.443838706,0,INDIVIDUAL,98,32,26520,3888,1
3457816,12655,13109,7319.212778,58,BAT1761981,8.668788401,C,A3,MORTGAGE,79902.48072,Not Verified,Debt consolidation,35.23638115,1,17171,72.1169318,26,f,2014.378949,0.078859713,3.607096501,0.52188048,0,INDIVIDUAL,148,16,216490,20853,1
29841083,12106,31642,16041.05905,59,BAT4808022,12.89937486,B,B2,MORTGAGE,39461.70092,Not Verified,Debt consolidation,35.46955865,0,25368,58.73936955,19,w,785.4974213,0.097381411,9.236422421,0.928854413,0,INDIVIDUAL,149,17,3369,14786,1
34960305,12562,21522,22050.78233,58,BAT1104812,9.943238537,C,B2,OWN,140477.8244,Not Verified,CC consolidation,24.15218966,0,4230,60.54451589,19,f,2578.501105,0.021448199,3.993258538,0.047075363,0,INDIVIDUAL,148,46,92480,18427,1
3848470,20126,21579,11466.79916,59,BAT5849876,10.96845974,B,B4,MORTGAGE,46873.33918,Source Verified,Debt consolidation,38.49213018,1,3112,88.22360714,10,f,3790.273583,0.031927299,3.942717819,0.281778609,0,INDIVIDUAL,18,19,128796,7813,1
39076006,10335,17274,8511.389415,58,BAT1766061,14.62720839,B,D1,OWN,114191.0216,Verified,DEBT CONSOLIDATION,30.22107422,0,5591,78.75240514,5,f,720.3637509,0.031902349,2.393001082,0.629416003,0,INDIVIDUAL,70,57,75411,1092,1
9494148,27899,9981,14772.30099,59,BAT2803411,6.714392638,C,B4,RENT,31505.77401,Verified,Credit card refinancing,16.46742463,0,5948,20.37606089,16,w,907.7223235,0.05567732,2.660031839,0.170973508,0,INDIVIDUAL,77,43,62367,8985,1
1620223,18331,12730,15589.05433,58,BAT2333412,7.113546044,D,B3,OWN,81115.52143,Source Verified,Credit card refinancing,19.93302209,0,583,89.61915178,15,w,2809.327482,0.044197065,586.3034987,0.917712482,0,INDIVIDUAL,98,16,216249,5593,1
65498754,7026,22284,16580.82767,58,BAT5849876,9.851730217,A,A3,MORTGAGE,60523.32088,Source Verified,Debt consolidation,13.41364733,1,2369,15.52046427,8,f,5305.408524,0.028555697,3.509061155,0.73115778,0,INDIVIDUAL,150,34,77055,18992,1
3233528,5314,16659,12413.70867,58,BAT1930365,8.765288016,C,E1,OWN,82560.08672,Verified,Credit card refinancing,24.68692637,0,3905,52.95247551,13,f,476.8894517,0.035965291,0.118187846,0.303147059,0,INDIVIDUAL,31,34,156572,35246,1
21328343,13993,9194,9316.530889,58,BAT5629144,9.506873134,A,B5,MORTGAGE,101618.6944,Source Verified,Credit card refinancing,19.96520921,0,4195,47.96889226,8,w,533.3121694,0.01821415,3.150904032,0.848274197,0,INDIVIDUAL,77,42,61653,2594,1
39314298,11066,19408,12616.57686,58,BAT1184694,11.88795343,E,A5,MORTGAGE,147066.6607,Verified,Debt consolidation,17.06663909,1,1349,51.58242615,24,f,885.4122413,0.016621681,0.216641762,0.697641768,0,INDIVIDUAL,41,56,225563,31771,1
27561176,15373,13444,11087.79519,58,BAT5629144,9.544325158,C,C2,RENT,33108.61262,Source Verified,Home improvement,9.208413046,1,19624,62.27399406,24,f,1714.161858,0.014244823,4.574651238,0.745430066,0,INDIVIDUAL,83,44,362199,29646,1
17341811,23436,33404,10297.15448,58,BAT1780517,16.00205904,C,B3,RENT,42569.44306,Not Verified,Credit card refinancing,27.46462854,0,21,27.34950525,8,w,218.1631987,0.051863472,6.375328663,0.290249072,0,INDIVIDUAL,90,33,382834,15695,1
42408498,10512,10922,30727.75459,58,BAT5811547,13.74386696,B,B2,MORTGAGE,72998.28638,Source Verified,Credit card refinancing,30.37698975,0,7462,53.8014386,25,w,2671.56214,0.040103426,3.704754768,0.711375357,0,INDIVIDUAL,154,48,34959,9463,1
5733556,8532,8556,12658.01893,59,BAT5525466,8.377192054,A,C3,MORTGAGE,350560.2304,Not Verified,Debt Consolidation,37.43734515,0,6498,31.40132467,10,w,6624.747833,0.020325316,3.806727673,0.289499521,0,INDIVIDUAL,62,28,244900,60596,1
13096585,3870,12123,12317.45968,59,BAT4694572,14.5889318,E,B1,RENT,22836.32384,Source Verified,Credit Card Payoff,35.8934408,0,2970,61.24195059,27,f,362.7707643,0.042727978,6.791006214,0.18538665,0,INDIVIDUAL,146,23,111551,42824,1
41724942,11579,16264,10647.87552,58,BAT1586599,9.201410159,A,B2,MORTGAGE,37178.58156,Verified,Debt consolidation,36.48753199,0,10138,74.83835377,20,f,4398.042998,0.019003454,7.493406258,0.867203174,0,INDIVIDUAL,154,41,90604,22702,1
13734824,16602,11920,10844.65879,59,BAT2136391,9.713528967,D,A1,OWN,69809.12026,Not Verified,Credit card refinancing,30.13484067,0,19745,88.56406498,14,w,1069.241695,0.100383116,10.87304733,0.436599746,0,INDIVIDUAL,56,48,379026,13393,1
64644436,15784,5883,8372.322579,58,BAT2136391,19.03364953,D,D2,RENT,73269.31022,Not Verified,Home improvement,32.05892892,0,4060,68.91014884,17,w,358.6053181,0.080973423,0.486065513,0.797443257,0,INDIVIDUAL,131,28,453920,48945,1
